time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0390626484914,-0.0415126999693,11.9385130262,6.26202282127,0.0503307580155,0.0,-0.188196602015,-0.123120217941,3.11784420108,-0.0399171242913,0.0917520447053,0.0,456.46631240398597,455.42739886871226,455.5585369135273,455.76167284696373
1.3800000000000008,-0.0514983266335,-0.0493804451429,12.1301784054,6.26000456352,0.0555742041151,0.0,-0.22689607476,-0.13936779839,3.27053447112,-0.0233642741784,0.0768158971719,0.0,463.2421231032169,462.0720451509474,462.12399057263355,463.4264804108492
1.4400000000000008,-0.0662095735052,-0.0581980711358,12.3281737111,6.2582967373,0.0602275219487,0.0,-0.263913252171,-0.154694995235,3.32910338207,-0.0413592001539,0.0789937025653,0.0,433.60602775513814,433.7938904269208,435.7952672848861,434.28816648010496
1.5000000000000009,-0.0833630625623,-0.0680259341697,12.5318057679,6.25605474302,0.0645650018096,0.0,-0.308334523115,-0.173139846753,3.45820300229,-0.0303864260068,0.0534645027964,0.0,457.636076386936,455.6031336850515,456.8418074335837,457.71527992654563
1.560000000000001,-0.103262994713,-0.0790035931888,12.7430781626,6.25424075016,0.0679232037757,0.0,-0.355319330761,-0.19296319003,3.58378434518,-0.0299285914222,0.0605596748381,0.0,456.22186915266104,456.79007181239837,456.9894379196925,457.02566463890696
1.620000000000001,-0.125849804357,-0.0911217031443,12.9588830568,6.25223448274,0.0714660318348,0.0,-0.397896039187,-0.211142742576,3.60959022588,-0.0415872494247,0.0558376078044,0.0,426.9101805904008,426.5096444560063,425.84436128155403,424.84531756889055
1.680000000000001,-0.151496745154,-0.104561608439,13.1823315033,6.24956874112,0.074400196355,0.0,-0.457336477938,-0.237140920156,3.8378962797,-0.0508213113492,0.0290660645234,0.0,489.4298267901681,487.4343161454281,488.5718988477128,487.8819669592592
1.740000000000001,-0.180753519839,-0.119618686637,13.4191748398,6.24676087323,0.0765333601998,0.0,-0.518068800716,-0.265083629207,4.05608198747,-0.0397707570767,0.0461044552468,0.0,486.6937543667094,487.96780840894746,486.22136775009324,487.04746029379254
1.8000000000000012,-0.213136468535,-0.136142331754,13.6616584552,6.24504751148,0.0801369683459,0.0,-0.561643811441,-0.285872254651,4.026763565,-0.0123814093061,0.0789642413297,0.0,409.0834043705143,412.00191929528233,411.0541690858023,413.474018741978
1.8600000000000012,-0.248333453626,-0.154000450188,13.9040186287,6.2443687319,0.084560955363,0.0,-0.612002127341,-0.309458415233,4.05176105636,-0.00925750397855,0.060408461018,0.0,429.6631894741333,428.09135301910976,429.82507459883743,430.08987972933545
1.9200000000000013,-0.287110244682,-0.173504284447,14.1534856765,6.24374153328,0.088014285062,0.0,-0.680913617763,-0.340708177342,4.26297314444,-0.0129591215701,0.0511355474725,0.0,487.59663561730383,486.90530231217383,486.45815902665765,486.1810139441038
1.9800000000000013,-0.329577908076,-0.194664944877,14.4097080181,6.24306455632,0.0907544661214,0.0,-0.734935546343,-0.364709289808,4.27766428627,-0.00812534822263,0.0315430922907,0.0,429.00706115477556,427.34131465170225,427.9722747395854,428.3836635657601
2.0400000000000014,-0.375352248276,-0.217285114629,14.6670099842,6.24282269286,0.0925750435977,0.0,-0.791040560167,-0.389325229359,4.2989444139,0.00310660944701,0.0278281234219,0.0,430.65181180763113,430.3377635419416,430.1434081365903,431.093710173742
2.1000000000000014,-0.424348107187,-0.241307450329,14.9236681662,6.24309287423,0.0940936607391,0.0,-0.84230474257,-0.411407920311,4.25645273326,0.00715912387868,0.0197286643092,0.0,410.212283939673,409.49250252052724,408.9430540249344,409.30383911111187
2.1600000000000015,-0.476803304834,-0.266800720412,15.1815607356,6.24419616067,0.0949901912951,0.0,-0.90628454459,-0.438273883101,4.33961625325,0.0345795006442,0.00305194367701,0.0,451.527633954355,450.18001806672964,448.6316541139194,450.85273828629266
2.2200000000000015,-0.533139695696,-0.293889150134,15.4447070017,6.24584653423,0.0957582115048,0.0,-0.971622532356,-0.464468240422,4.43154551456,0.00704348922842,0.0273692780227,0.0,452.6393702480716,454.59223967002447,454.9722463240185,452.76218499667215
2.2800000000000016,-0.593287397907,-0.322471420973,15.7120025884,6.24638919285,0.0974059353921,0.0,-1.03344616265,-0.488222905136,4.47807994366,0.0127724907275,0.0276469676964,0.0,440.48605246007725,440.5092097732906,439.848797486756,440.32293338259416
2.3400000000000016,-0.65742942086,-0.352561409658,15.9846484005,6.24759057138,0.0988458711838,0.0,-1.10474516003,-0.514651029452,4.60953947759,0.0315764585592,0.0154676401822,0.0,467.38262169677506,466.4323703881457,466.54899958651583,468.0149614744456
2.4000000000000017,-0.725997597678,-0.384248339501,16.26635426,6.25010146814,0.100176237385,0.0,-1.1809310407,-0.541304511705,4.77991090132,0.0570008727299,0.0330158137859,0.0,479.5508567192915,480.88209211211,478.41940097956785,480.3522478827838
2.4600000000000017,-0.798670352791,-0.417310531702,16.5532867002,6.2533317909,0.10255536207,0.0,-1.24169694854,-0.560478917794,4.78444281787,0.0466188376028,0.0504025137467,0.0,428.55907231048235,430.035409406846,431.2439182458826,430.3679374623093
2.520000000000002,-0.875492627461,-0.451597224622,16.8448861632,6.25653274118,0.105611902597,0.0,-1.31932112593,-0.582064344299,4.93482548522,0.0642229583397,0.0520003450045,0.0,476.30461055738664,476.428268884205,474.05876932863714,475.4113258482321
2.580000000000002,-0.956829875633,-0.487052981584,17.1434998564,6.26060182146,0.108361755892,0.0,-1.39218906594,-0.599394213205,5.01853281895,0.0741787541112,0.0291425556801,0.0,457.78850629308994,455.96691232260207,456.43774329984956,457.2349893605296
2.640000000000002,-1.0426773839,-0.523482332886,17.4479038174,6.26461126765,0.110271055082,0.0,-1.46954537893,-0.614468230133,5.12772483457,0.0450565527412,0.0367026269299,0.0,465.4697356024465,466.06138928471137,466.3954644192224,464.11796896987204
2.700000000000002,-1.13285480941,-0.560682058894,17.7556379238,6.26700296288,0.113100542399,0.0,-1.53660748878,-0.625300906251,5.13000509251,0.0266520693565,0.0625125043767,0.0,431.91926334597986,434.0921959457396,434.0175502423584,432.4706801390632
2.760000000000002,-1.22763982541,-0.598564659695,18.0681016818,6.26986454135,0.116647374322,0.0,-1.62322615047,-0.637179988828,5.28463821652,0.0723579033737,0.0512656762136,0.0,481.5314536681727,480.6819206198578,477.8526751695613,481.3256538898882
2.820000000000002,-1.32703291231,-0.637016694704,18.3841501676,6.27371184344,0.119446367449,0.0,-1.69015591748,-0.644217939981,5.25040408571,0.0375813097043,0.0352966006614,0.0,422.8449451610299,421.46813910192,425.404656839145,422.4186682567353
2.880000000000002,-1.43087512288,-0.675863608392,18.7013346773,6.2761184068,0.121082899515,0.0,-1.77142321858,-0.650451580824,5.32200158763,0.0447375425852,0.00199368464432,0.0,458.94778713521777,456.29659418939565,455.6801189690811,456.2526909706589
2.940000000000002,-1.53912743968,-0.715008911037,19.0187312326,6.27938263573,0.121134537534,0.0,-1.83706011259,-0.654163523428,5.25815296035,0.0688750665311,-0.00150783233817,0.0,414.23372545555435,413.9256168761442,412.2805844252085,414.4102663239164
3.000000000000002,-1.65202375397,-0.75434032899,19.3380367694,0.000515867295999,0.12066037911,0.0,-1.92608404139,-0.656440251227,5.38472808078,0.0775469898448,-0.0254822565357,0.0,474.7166090067239,472.87319332142357,473.3230758017759,473.9937145634047
3.0600000000000023,-1.77005667606,-0.793717358392,19.6633127639,0.00488084057989,0.118964871237,0.0,-2.00818636566,-0.655690612646,5.45744395692,0.0608326961427,-0.0344854096125,0.0,459.12436311141636,458.409178177459,459.25954368565726,457.9355305867936
3.1200000000000023,-1.89309139412,-0.832962579484,19.99381272,0.00873523279381,0.11707258707,0.0,-2.09275285543,-0.652107237701,5.55871740258,0.0703037318822,-0.0262144784608,0.0,466.8820660293006,467.52672580066377,468.6524436152748,469.3908996009771
3.1800000000000024,-2.02078349162,-0.87194346441,20.3270813671,0.0129843604176,0.115384156683,0.0,-2.16356069163,-0.646896564639,5.55027314093,0.0718289836969,-0.0323005920871,0.0,434.57072977825084,434.0599394073305,435.3443355365458,435.47591717651574
3.2400000000000024,-2.15303566782,-0.910498936032,20.6627216004,0.0171571003649,0.113082107551,0.0,-2.24463604664,-0.637871821391,5.63729707559,0.0645386566172,-0.0546658011882,0.0,466.34901268831817,464.5977007067458,464.2999692041349,463.73098947013483
3.3000000000000025,-2.28999988583,-0.948447894366,21.0025987904,0.0214169684443,0.109871454539,0.0,-2.32055506055,-0.626712381794,5.69168804329,0.0815099053068,-0.0512965054065,0.0,455.4252712268293,455.6929196998335,454.974145887869,456.33479435081495
3.3600000000000025,-2.43135132753,-0.98566668572,21.3446650282,0.0262971932305,0.106851172636,0.0,-2.39093434485,-0.613480586068,5.71044473099,0.0809893896028,-0.0484875019957,0.0,443.75950225009666,443.9884660576288,446.083519409997,446.0463253066043
3.4200000000000026,-2.5763860994,-1.02213019576,21.6832020216,0.0310405185335,0.104360361013,0.0,-2.4435125926,-0.601630977312,5.5748299114,0.0748788395938,-0.0303196788852,0.0,392.2215884975637,393.90442463815856,393.5425542777801,392.9822879504993
3.4800000000000026,-2.72499868057,-1.05768474985,22.0178414093,0.035223603219,0.102412525524,0.0,-2.51012942856,-0.583139400678,5.57978920097,0.0566267047348,-0.0371390552553,0.0,439.371438977563,438.8051736312867,440.16688653864145,438.65717228977024
3.5400000000000027,-2.87764820352,-1.09203649633,22.3534041568,0.0387096486295,0.0998403521116,0.0,-2.57802086248,-0.561609225595,5.60551131068,0.0608957828638,-0.057927898005,0.0,446.95055534973676,445.2515769442748,445.559634314724,445.91090747859533
3.6000000000000028,-3.03431630645,-1.12503760086,22.6903491973,0.0422499372091,0.096375840266,0.0,-2.64399535824,-0.538104638755,5.62591410864,0.0549277654123,-0.057372522179,0.0,444.3974316835735,444.44065902270046,444.7649904798392,444.27826701492734
3.660000000000003,-3.19483673506,-1.15658952064,23.0279307505,0.0458163669973,0.0926935327338,0.0,-2.70644692478,-0.513322058791,5.62682918085,0.0672061044211,-0.0708885733638,0.0,440.1138374514347,438.99069712230204,436.742152132424,437.76775077733964
3.720000000000003,-3.35917343771,-1.18652645906,23.3668940223,0.0503551513513,0.0886261020919,0.0,-2.77110924376,-0.484177294488,5.67175987754,0.0886771679351,-0.0622230884611,0.0,452.2878252032429,452.98193945458803,451.0421338301575,452.777420536352
3.780000000000003,-3.52741623664,-1.21457340437,23.7095377676,0.0558996575555,0.0843774605481,0.0,-2.83664371363,-0.450201895957,5.74933439565,0.0989812225535,-0.0996362779083,0.0,463.9189935923348,460.9671675573588,462.60044499410503,463.41803357928484
